Date,Buy-and-Hold SPY,Regime-Based Allocation_econ,Regime-Based Allocation_market
2016-08-01,0.9374572271931239,0.9374572271931246,0.9374572271931252
2016-09-01,1.1850541357489233,1.1850541357489246,1.185054135748925
2016-10-01,0.4955074418457783,0.4955074418457792,0.4955074418457796
2016-11-01,0.7960987513836737,0.796098751383675,0.7960987513836756
2016-12-01,1.2283945436553265,1.2283945436553287,1.2283945436553296
2017-01-01,2.431449445036594,2.431449445036601,2.431449445036604
2017-02-01,2.911274725598145,2.9112747255981537,2.9112747255981573
2017-03-01,2.498683454198444,2.4986834541984537,2.4986834541984586
2017-04-01,2.586071065211264,2.5860710652112746,2.58607106521128
2017-05-01,2.544564400068803,2.5445644000688135,2.544564400068818
2017-06-01,2.6254305090254917,2.6254305090255032,2.6254305090255077
2017-07-01,2.61643640057845,2.6164364005784635,2.6164364005784697
2017-08-01,2.662309642924754,2.6623096429247677,2.662309642924774
2017-09-01,3.2000243367250634,3.2000243367250816,3.200024336725091
2017-10-01,4.558845639362585,4.55884563936262,4.5588456393626355
2017-11-01,4.667072268998559,4.667072268998599,4.667072268998617
2017-12-01,4.391306974966164,4.3913069749661995,4.391306974966216
2018-01-01,3.710379260004301,3.710379260004317,3.710379260004323
2018-02-01,1.9926247495157778,1.9926247495157827,1.9926247495157852
2018-03-01,1.4575638520119738,1.4575638520119767,1.457563852011978
2018-04-01,1.4024797857873503,1.402479785787353,1.4024797857873543
2018-05-01,1.4977496552359175,1.4977496552359206,1.4977496552359222
2018-06-01,1.494741298934771,1.4947412989347737,1.4947412989347753
2018-07-01,1.600376513819843,1.6003765138198456,1.600376513819847
2018-08-01,1.8793033055674029,1.8793033055674064,1.879303305567408
2018-09-01,1.7218721432488002,1.721872143248803,1.7218721432488044
2018-10-01,0.6138597942055428,0.6138597942055435,0.6138597942055438
2018-11-01,0.5258534916081904,0.525853491608191,0.5258534916081914
2018-12-01,-0.22731825908774464,-0.22731825908774478,-0.22731825908774486
2019-01-01,-0.06574330695435739,-0.06574330695435743,-0.06574330695435747
2019-02-01,0.34259584751636624,0.34259584751636646,0.3425958475163665
2019-03-01,0.6268464187437158,0.6268464187437162,0.6268464187437164
2019-04-01,0.8275750284917265,0.8275750284917269,0.8275750284917271
2019-05-01,0.27727614309060045,0.27727614309060056,0.2772761430906006
2019-06-01,0.5918160158946931,0.5918160158946933,0.5918160158946933
2019-07-01,0.48626343287092055,0.4862634328709207,0.48626343287092094
2019-08-01,0.23028163499294987,0.23028163499294996,0.23028163499295
2019-09-01,0.3004592955882928,0.30045929558829293,0.30045929558829304
2019-10-01,0.8531805436086972,0.8531805436086977,0.8531805436086979
2019-11-01,0.9459827435418127,0.9459827435418131,0.9459827435418132
2019-12-01,2.1616772210508963,2.161677221050898,2.161677221050899
2020-01-01,1.7895819600575882,1.7895819600575902,
2020-02-01,0.6170153639382574,0.6170153639382577,
2020-03-01,-0.2669447972048635,,
2020-04-01,0.14492467581290497,,2.0553960581240673
2020-05-01,0.6309660780582724,0.8193713051049586,2.1338889437093655
2020-06-01,0.42307052163191516,0.626979083277295,2.131178099851314
2020-07-01,0.5989288946251894,1.6389967801737615,2.2020023327203844
2020-08-01,0.9541518520546522,1.653094753745033,3.7364004423946127
2020-09-01,0.6942213765030585,1.0999854495657169,2.5499634633299024
2020-10-01,0.49365928996628483,1.0638638195792047,2.157389576409867
2020-11-01,0.7341837838402853,1.4257990168005519,2.7683953829093464
2020-12-01,0.7656525540466916,1.4561325945229766,2.9045003736490473
2021-01-01,0.7239586601449679,1.2107345229346786,2.61824252429573
2021-02-01,1.2254018097144614,1.2306559221306717,2.5659986812445634
2021-03-01,2.677051086910446,1.4337344806861765,2.6770510869104474
2021-04-01,2.716409580453913,2.7164095804539152,2.7164095804539152
